Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,candle_periodicity,break_type,trend_type,break_direction,dx,stop_gain_distance,stop_loss_distance,start_hour,start_min,last_hour,last_min,daily_loss,daily_gain,max_trades
4675,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,800,1850,10
4561,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,710,1820,15
4408,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,800,730,16
4340,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,980,1660,12
4220,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,830,1150,14
4193,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,710,1340,14
3863,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,800,1850,14
3954,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,830,830,13
3459,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,800,1850,15
3001,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,830,990,14
2958,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,880,1430,15
2734,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,930,1300,14
91,"0,01","10145,00",26.98138,1.32547,4.47903,0.11425,"0,010145","17,86",376,0,0,1,1,0,20,45,13,45,15,0,980,1660,13
3895,"0,01","10135,00",16.19010,1.19202,3.92830,0.09224,"0,010135","17,55",626,2,1,0,0,15,18,21,9,30,15,45,800,1590,12
5208,"0,01","10120,00",14.81698,1.22328,4.62101,0.11663,"0,01012","16,42",683,1,0,0,2,5,12,21,10,45,16,30,740,1460,7
4745,"0,01","10120,00",14.81698,1.22328,4.62101,0.11663,"0,01012","16,42",683,1,0,0,2,5,12,21,10,45,16,30,740,1460,13
4769,"0,01","10120,00",14.81698,1.22328,4.62101,0.11663,"0,01012","16,42",683,1,0,0,2,5,12,21,10,45,16,30,740,1460,6
3608,"0,01","10105,00",17.91667,1.22839,2.56472,0.12671,"0,010105","24,95",564,2,1,0,0,15,18,21,9,30,15,0,260,1950,13
4744,"0,01","10075,00",19.08144,1.37253,6.58497,0.16206,"0,010075","14,28",528,1,0,0,2,5,12,21,10,45,16,15,780,150,15
4510,"0,01","10075,00",19.08144,1.37253,6.58497,0.16206,"0,010075","14,28",528,1,0,0,2,5,12,21,10,45,16,15,780,150,8
4431,"0,01","10075,00",19.08144,1.37253,6.58497,0.16206,"0,010075","14,28",528,1,0,0,2,5,12,21,10,45,16,15,780,150,13
4112,"0,01","10050,00",20.01992,1.24590,4.63134,0.09149,"0,01005","16,40",502,0,0,1,1,0,20,45,13,45,16,45,440,520,16
3641,"0,01","10050,00",20.01992,1.24590,4.63134,0.09149,"0,01005","16,40",502,0,0,1,1,0,20,45,13,45,16,45,440,520,17
4947,"0,01","10045,00",18.70577,1.22775,4.62903,0.08711,"0,010045","16,45",537,0,0,1,1,0,20,45,13,45,16,45,940,530,13
4768,"0,01","10045,00",18.70577,1.22775,4.62903,0.08711,"0,010045","16,45",537,0,0,1,1,0,20,45,13,45,16,45,940,530,7
5058,"0,01","10040,00",18.52399,1.22692,4.32759,0.08952,"0,01004","17,17",542,0,0,1,1,0,20,43,13,45,16,45,650,770,16
4547,"0,01","10040,00",30.70336,1.40896,5.20207,0.16473,"0,01004","15,52",327,0,0,1,1,0,20,45,13,45,16,30,920,150,14
4743,"0,01","10035,00",26.83155,1.32308,4.43046,0.11411,"0,010035","18,02",374,0,0,1,1,0,20,45,13,45,15,0,820,1270,3
4680,"0,01","10035,00",26.83155,1.32308,4.43046,0.11411,"0,010035","18,02",374,0,0,1,1,0,20,45,13,45,15,0,970,930,3
4352,"0,01","10035,00",26.83155,1.32308,4.43046,0.11411,"0,010035","18,02",374,0,0,1,1,0,20,45,13,45,15,0,710,1340,3
4977,"0,01","10030,00",22.79546,1.27304,4.62212,0.10409,"0,01003","16,71",440,0,0,1,1,0,20,43,13,45,15,45,440,520,16
4163,"0,01","10030,00",15.87025,1.22391,3.24071,0.09824,"0,01003","25,32",632,0,0,0,0,5,45,9,10,45,14,0,780,1430,12
4393,"0,01","10025,00",14.67789,1.22219,5.37534,0.11825,"0,010025","14,44",683,1,0,0,2,5,12,21,10,45,16,30,860,750,15
4834,"0,01","10005,00",12.35185,1.17314,3.23263,0.08767,"0,010005","24,92",810,0,0,0,0,5,45,9,10,45,15,45,650,1890,15
5226,"0,01","9995,00",31.83121,1.42778,5.15206,0.15676,"0,009995","15,30",314,0,0,1,1,0,20,45,13,45,15,30,670,150,13
4860,"0,01","9990,00",15.95847,1.18876,3.70687,0.09121,"0,00999","18,37",626,2,1,0,0,15,18,21,9,30,15,45,860,1870,13
4655,"0,01","9990,00",19.90040,1.24384,4.51016,0.09108,"0,00999","24,93",502,0,0,1,1,0,20,45,13,45,16,45,450,560,17
4231,"0,01","9990,00",19.74308,1.24420,4.30603,0.09087,"0,00999","17,47",506,0,0,1,1,0,20,45,13,45,16,15,530,830,13
5865,"0,01","9985,00",26.62667,1.32246,4.40839,0.11389,"0,009985","18,09",375,0,0,1,1,0,20,45,13,45,15,0,980,450,5
4447,"0,01","9985,00",26.62667,1.32246,4.40839,0.11389,"0,009985","18,09",375,0,0,1,1,0,20,45,13,45,15,0,980,450,6
4527,"0,01","9985,00",26.62667,1.32246,4.40839,0.11389,"0,009985","18,09",375,0,0,1,1,0,20,45,13,45,15,0,980,450,18
4110,"0,01","9985,00",26.62667,1.32246,4.40839,0.11389,"0,009985","18,09",375,0,0,1,1,0,20,45,13,45,15,0,990,450,18
3501,"0,01","9985,00",26.62667,1.32246,4.40839,0.11389,"0,009985","18,09",375,0,0,1,1,0,20,45,13,45,15,0,980,450,4
4932,"0,01","9975,00",33.02980,1.55525,7.02465,0.19798,"0,009975","22,90",302,0,0,1,1,0,20,45,13,45,15,45,460,110,11
4918,"0,01","9965,00",20.71726,1.32401,4.19579,0.10292,"0,009965","19,10",481,0,0,1,1,0,20,45,13,45,16,45,760,220,5
5149,"0,01","9955,00",23.64608,1.27226,4.20042,0.09764,"0,009955","18,11",421,0,0,1,1,0,23,45,13,45,15,45,590,1780,13
4805,"0,01","9955,00",18.78302,1.23333,4.41463,0.08751,"0,009955","16,95",530,0,0,1,1,0,20,45,13,45,16,45,590,500,6
4126,"0,01","9925,00",14.63864,1.20619,2.69335,0.09860,"0,009925","27,68",678,0,0,0,0,5,45,9,10,45,14,45,430,1560,12
4935,"0,01","9910,00",14.50952,1.21723,4.74163,0.11521,"0,00991","16,06",683,1,0,0,2,5,12,21,10,45,16,30,520,1880,7
4005,"0,01","9910,00",17.14533,1.20343,2.22447,0.11192,"0,00991","27,47",578,2,1,0,0,15,18,21,9,30,15,0,800,1850,15
3958,"0,01","9910,00",14.48830,1.21780,4.86978,0.11535,"0,00991","15,68",684,1,0,0,2,5,12,21,10,45,16,30,590,1780,14
4279,"0,01","9905,00",14.52346,1.21631,4.26022,0.11332,"0,009905","18,37",682,1,0,0,2,5,12,23,10,45,16,45,980,950,17
5102,"0,01","9880,00",14.46559,1.21897,5.29759,0.11747,"0,00988","14,60",683,1,0,0,2,5,12,21,10,45,16,30,940,690,15
4419,"0,01","9875,00",22.49431,1.26827,4.55069,0.10100,"0,009875","16,91",439,0,0,1,1,0,20,45,13,45,15,45,450,560,7
4291,"0,01","9875,00",22.49431,1.26827,4.55069,0.10100,"0,009875","16,91",439,0,0,1,1,0,20,45,13,45,15,45,450,560,5
6246,"0,01","9870,00",22.74194,1.26507,4.36726,0.10067,"0,00987","17,99",434,0,0,1,1,0,20,47,13,30,15,45,940,370,7
6139,"0,01","9870,00",22.74194,1.26507,4.36726,0.10067,"0,00987","17,99",434,0,0,1,1,0,20,47,13,30,15,45,940,370,5
6096,"0,01","9870,00",22.74194,1.26507,4.36726,0.10067,"0,00987","17,99",434,0,0,1,1,0,20,47,13,30,15,45,940,370,15
6050,"0,01","9870,00",22.74194,1.26507,4.36726,0.10067,"0,00987","17,99",434,0,0,1,1,0,20,47,13,30,15,45,940,370,13
6041,"0,01","9870,00",22.74194,1.26507,4.36726,0.10067,"0,00987","17,99",434,0,0,1,1,0,20,47,13,30,15,45,940,370,18
6296,"0,01","9865,00",17.87138,1.23092,4.25216,0.10671,"0,009865","17,88",552,2,1,0,0,15,18,21,10,45,16,30,940,370,18
3732,"0,01","9845,00",14.65030,1.23045,5.27882,0.13222,"0,009845","15,02",672,1,0,0,2,5,12,21,10,45,16,30,790,380,6
5053,"0,01","9840,00",18.15498,1.22150,4.24138,0.08763,"0,00984","17,39",542,0,0,1,1,0,20,43,13,45,16,45,670,790,13
4635,"0,01","9840,00",16.21087,1.19191,2.62750,0.10601,"0,00984","24,03",607,2,1,0,0,15,18,21,9,30,15,30,800,1590,12
4226,"0,01","9840,00",16.21087,1.19191,2.62750,0.10601,"0,00984","24,03",607,2,1,0,0,15,18,21,9,30,15,30,800,1590,8
4172,"0,01","9840,00",24.72362,1.23293,3.78462,0.12396,"0,00984","19,05",398,2,0,0,0,3,28,23,10,45,12,30,520,440,14
4799,"0,01","9835,00",26.79837,1.32373,4.34216,0.11581,"0,009835","18,31",367,0,0,1,1,0,20,45,13,45,15,0,980,450,2
4413,"0,01","9835,00",17.75271,1.22925,4.68333,0.10685,"0,009835","17,25",554,2,1,0,0,15,17,21,10,45,16,30,400,450,7
4217,"0,01","9835,00",26.79837,1.32373,4.34216,0.11581,"0,009835","18,31",367,0,0,1,1,0,20,45,13,45,15,0,990,1750,2
4116,"0,01","9830,00",18.13653,1.22510,4.32088,0.08660,"0,00983","25,15",542,0,0,1,1,0,20,43,13,45,16,45,650,610,18
6197,"0,01","9825,00",26.13032,1.31365,4.33775,0.10871,"0,009825","18,33",376,0,0,1,1,0,20,47,13,45,15,0,780,630,5
4560,"0,01","9825,00",29.86322,1.31495,4.13684,0.10584,"0,009825","76,86",329,0,0,1,1,0,31,45,13,45,15,0,800,1850,14
4109,"0,01","9825,00",19.65000,1.23993,4.43567,0.08994,"0,009825","25,40",500,0,0,1,1,0,20,45,13,45,16,45,450,560,5
5278,"0,01","9815,00",26.17333,1.31820,4.33333,0.11413,"0,009815","18,34",375,0,0,1,1,0,20,45,13,45,15,0,680,420,20
4803,"0,01","9815,00",29.21131,1.38825,4.66271,0.16039,"0,009815","20,43",336,0,0,1,1,0,20,43,13,45,16,45,920,150,4
4574,"0,01","9815,00",26.17333,1.31820,4.33333,0.11413,"0,009815","18,34",375,0,0,1,1,0,20,45,13,45,15,0,680,420,13
4349,"0,01","9815,00",26.17333,1.31820,4.33333,0.11413,"0,009815","18,34",375,0,0,1,1,0,20,45,13,45,15,0,680,420,5
4221,"0,01","9815,00",26.17333,1.31820,4.33333,0.11413,"0,009815","18,34",375,0,0,1,1,0,20,45,13,45,15,0,680,420,6
6352,"0,01","9800,00",15.60510,1.18451,3.42657,0.08997,"0,0098","19,53",628,2,1,0,0,15,18,21,9,30,15,45,940,850,7
6275,"0,01","9800,00",15.60510,1.18451,3.42657,0.08997,"0,0098","19,53",628,2,1,0,0,15,18,21,9,30,15,45,940,850,20
6251,"0,01","9800,00",15.60510,1.18451,3.42657,0.08997,"0,0098","19,53",628,2,1,0,0,15,18,21,9,30,15,45,940,850,18
6013,"0,01","9800,00",15.60510,1.18451,3.42657,0.08997,"0,0098","19,53",628,2,1,0,0,15,18,21,9,30,15,45,940,850,12
4383,"0,01","9795,00",24.24505,1.29304,4.74334,0.10824,"0,009795","16,47",404,0,0,1,1,0,20,45,13,45,15,15,980,450,4
4330,"0,01","9750,00",23.21429,1.30000,4.10526,0.09667,"0,00975","19,70",420,0,0,1,1,0,20,45,13,45,15,45,400,290,18
4333,"0,01","9750,00",23.21429,1.30000,4.10526,0.09667,"0,00975","19,70",420,0,0,1,1,0,20,45,13,45,15,45,400,290,13
4121,"0,01","9750,00",23.21429,1.30000,4.10526,0.09667,"0,00975","19,70",420,0,0,1,1,0,20,45,13,45,15,45,400,290,12
3943,"0,01","9750,00",23.21429,1.30000,4.10526,0.09667,"0,00975","19,70",420,0,0,1,1,0,20,45,13,45,15,45,400,290,7
4479,"0,01","9745,00",18.66858,1.23970,4.19140,0.08533,"0,009745","17,74",522,0,0,1,1,0,20,45,13,45,16,45,520,440,14
4319,"0,01","9745,00",18.66858,1.23970,4.19140,0.08533,"0,009745","17,74",522,0,0,1,1,0,20,45,13,45,16,45,520,440,6
5579,"0,01","9740,00",30.72555,1.38468,4.69398,0.14013,"0,00974","16,94",317,0,0,1,1,0,20,45,13,45,15,45,590,180,5
4715,"0,01","9710,00",15.46178,1.18250,3.29153,0.08965,"0,00971","20,14",628,2,1,0,0,15,18,21,9,30,15,45,980,950,11
4523,"0,01","9710,00",15.46178,1.18250,3.29153,0.08965,"0,00971","20,14",628,2,1,0,0,15,18,21,9,30,15,45,980,1750,12
3918,"0,01","9710,00",15.46178,1.18250,3.29153,0.08965,"0,00971","20,14",628,2,1,0,0,15,18,21,9,30,15,45,980,1910,18
4672,"0,01","9705,00",23.96296,1.28957,4.69976,0.10774,"0,009705","16,59",405,0,0,1,1,0,20,45,13,45,15,15,980,450,18
4295,"0,01","9700,00",19.24603,1.24510,4.17204,0.08730,"0,0097","17,87",504,0,0,1,1,0,20,45,13,45,16,45,460,430,6
3917,"0,01","9700,00",19.24603,1.24510,4.17204,0.08730,"0,0097","17,87",504,0,0,1,1,0,20,45,13,45,16,45,460,430,17
4543,"0,01","9695,00",23.87931,1.29171,4.69492,0.11055,"0,009695","16,61",406,0,0,1,1,0,20,45,13,45,15,15,680,420,6
5155,"0,01","9685,00",31.85855,1.43016,5.01814,0.16349,"0,009685","15,92",304,0,0,1,1,0,20,45,13,45,16,15,780,150,1
3443,"0,01","9685,00",22.47100,1.27004,4.22004,0.09897,"0,009685","17,99",431,0,0,1,1,0,20,45,13,45,15,45,390,1500,3
5667,"0,01","9680,00",25.74468,1.30794,4.27373,0.10817,"0,00968","18,54",376,0,0,1,1,0,20,47,13,45,15,0,780,1270,12
5914,"0,01","9670,00",25.85562,1.30969,4.26932,0.10847,"0,00967","18,56",374,0,0,1,1,0,20,47,13,45,15,0,970,930,3
4740,"0,01","9665,00",25.70479,1.30731,4.26711,0.11207,"0,009665","18,57",376,0,0,1,1,0,20,45,13,45,15,0,680,900,15
4650,"0,01","9665,00",25.70479,1.30731,4.26711,0.11207,"0,009665","18,57",376,0,0,1,1,0,20,45,13,45,15,0,680,740,6
4277,"0,01","9665,00",25.70479,1.30731,4.26711,0.11207,"0,009665","18,57",376,0,0,1,1,0,20,45,13,45,15,0,680,900,6
4660,"0,01","9655,00",19.19483,1.24409,4.15269,0.08710,"0,009655","17,93",503,0,0,1,1,0,20,45,13,45,16,45,460,430,5
4520,"0,01","9645,00",20.47771,1.50817,8.97209,0.15851,"0,009645","11,68",471,2,1,0,0,4,45,9,10,45,14,0,710,60,6
4830,"0,01","9640,00",18.15443,1.22495,4.13734,0.08664,"0,00964","25,40",531,0,0,1,1,0,20,45,13,45,16,45,670,470,12
4528,"0,01","9640,00",19.71370,1.24384,4.20044,0.08939,"0,00964","17,78",489,0,0,1,1,0,20,45,13,45,16,45,390,1500,3
6498,"0,01","9620,00",14.91473,1.20704,2.53826,0.11263,"0,00962","26,01",645,2,1,0,0,15,13,23,9,30,15,45,940,370,5
4034,"0,01","9615,00",27.00843,1.63298,4.95619,0.23720,"0,009615","20,65",356,2,1,0,0,0,44,21,10,45,12,30,940,50,7
4687,"0,01","9605,00",14.27192,1.20143,2.60651,0.09728,"0,009605","29,53",673,0,0,0,0,5,45,9,10,45,14,45,430,760,14
4159,"0,01","9600,00",18.46154,1.23440,4.50704,0.10912,"0,0096","17,70",520,2,1,0,0,15,18,21,10,45,16,30,800,310,4
4793,"0,01","9590,00",17.79221,1.21890,4.21539,0.08446,"0,00959","17,71",539,0,0,1,1,0,20,45,13,45,16,45,980,470,13
6313,"0,01","9565,00",16.43471,1.18914,3.65076,0.11553,"0,009565","20,10",582,2,1,0,0,15,19,21,9,30,15,45,940,370,13
6200,"0,01","9565,00",16.43471,1.18914,3.65076,0.11553,"0,009565","20,10",582,2,1,0,0,15,19,21,9,30,15,45,940,370,12
6266,"0,01","9560,00",15.69787,1.18543,2.37516,0.10453,"0,00956","25,83",609,2,1,0,0,15,18,21,9,30,15,30,940,850,12
4304,"0,01","9545,00",22.94471,1.27828,4.51300,0.10065,"0,009545","17,27",416,0,0,1,1,0,20,45,13,45,15,30,400,450,7
4776,"0,01","9540,00",22.34192,1.26847,4.67647,0.09757,"0,00954","16,27",427,0,0,1,1,0,20,45,13,45,15,45,650,610,2
4601,"0,01","9540,00",21.78082,1.24909,3.86235,0.10061,"0,00954","19,13",438,0,0,1,1,0,27,45,13,45,16,30,520,1200,14
4508,"0,01","9540,00",28.82175,1.37948,4.53207,0.15866,"0,00954","20,80",331,0,0,1,1,0,20,45,13,45,16,45,920,150,14
4268,"0,01","9540,00",28.82175,1.37948,4.53207,0.15866,"0,00954","20,80",331,0,0,1,1,0,20,45,13,45,16,45,920,150,18
6573,"0,01","9530,00",14.72952,1.20413,2.62534,0.11190,"0,00953","25,35",647,2,1,0,0,15,13,23,9,30,15,45,940,370,13
6551,"0,01","9530,00",14.72952,1.20413,2.62534,0.11190,"0,00953","25,35",647,2,1,0,0,15,13,23,9,30,15,45,940,370,8
6499,"0,01","9530,00",14.72952,1.20413,2.62534,0.11190,"0,00953","25,35",647,2,1,0,0,15,13,23,9,30,15,45,940,370,7
4322,"0,01","9530,00",27.38506,1.74337,8.28696,0.27467,"0,00953","9,33",348,2,1,0,0,15,18,21,10,45,16,30,940,50,15
3497,"0,01","9530,00",27.38506,1.74337,8.28696,0.27467,"0,00953","9,33",348,2,1,0,0,15,18,21,10,45,16,30,940,50,14
1818,"0,01","9530,00",27.38506,1.74337,8.28696,0.27467,"0,00953","9,33",348,2,1,0,0,15,18,21,10,45,16,30,940,50,7
4027,"0,01","9510,00",19.44785,1.23976,4.14379,0.08826,"0,00951","17,96",489,0,0,1,1,0,20,43,13,45,16,45,390,1500,3
3616,"0,01","9490,00",31.01307,1.94334,8.43556,0.23178,"0,00949","22,55",306,0,0,1,1,0,20,45,13,45,15,0,710,60,14
3655,"0,01","9490,00",19.85356,1.24967,3.79600,0.11278,"0,00949","19,65",478,2,1,0,0,15,18,21,10,45,16,30,790,380,2
4233,"0,01","9480,00",14.42922,1.21773,4.31891,0.12503,"0,00948","16,95",657,1,0,0,2,5,12,21,10,45,16,15,380,1190,7
4876,"0,01","9470,00",18.10708,1.34120,4.64216,0.15378,"0,00947","19,05",523,1,0,0,2,5,12,23,10,45,16,15,780,150,13
4423,"0,01","9465,00",34.16968,1.42896,4.91688,0.15010,"0,009465","18,90",277,2,0,0,2,0,31,45,13,45,15,45,760,220,5
3785,"0,01","9465,00",28.25373,1.70952,8.84579,0.25166,"0,009465","9,00",335,2,1,0,0,15,34,21,10,45,16,30,940,50,7
4786,"0,01","9460,00",13.89134,1.16736,2.47644,0.10488,"0,00946","25,02",681,2,1,0,0,15,18,21,9,30,16,30,700,780,6
4115,"0,01","9450,00",21.52620,1.26033,3.90496,0.09731,"0,00945","19,13",439,0,0,1,1,0,20,45,13,45,15,45,400,450,7
3977,"0,01","9450,00",21.52620,1.26033,3.90496,0.09731,"0,00945","19,13",439,0,0,1,1,0,20,45,13,45,15,45,400,450,12
4302,"0,01","9430,00",27.17579,1.73557,8.20000,0.27339,"0,00943","9,40",347,2,1,0,0,15,18,21,10,45,16,30,940,50,4
4712,"0,01","9420,00",27.06897,1.73080,8.19130,0.27252,"0,00942","9,41",348,2,1,0,0,15,18,21,10,45,16,45,940,50,7
3687,"0,01","9420,00",54.45087,1.77435,8.22707,0.24884,"0,00942","10,89",173,0,1,0,2,28,29,29,10,0,16,0,780,150,16
4878,"0,01","9390,00",13.82916,1.20818,4.54722,0.11441,"0,00939","16,47",679,1,0,0,2,5,12,21,10,45,16,30,460,1870,8
4810,"0,01","9390,00",13.82916,1.20818,4.54722,0.11441,"0,00939","16,47",679,1,0,0,2,5,12,21,10,45,16,30,460,1390,17
4684,"0,01","9375,00",24.22481,1.31866,4.36047,0.16435,"0,009375","16,70",387,2,1,0,0,15,18,21,10,45,16,15,780,150,5
4457,"0,01","9375,00",24.22481,1.31866,4.36047,0.16435,"0,009375","16,70",387,2,1,0,0,15,18,21,10,45,16,15,780,150,14
3888,"0,01","9375,00",24.22481,1.31866,4.36047,0.16435,"0,009375","16,70",387,2,1,0,0,15,18,21,10,45,16,15,780,150,11
3069,"0,01","9375,00",24.22481,1.31866,4.36047,0.16435,"0,009375","16,70",387,2,1,0,0,15,18,21,10,45,16,15,780,150,13
2917,"0,01","9375,00",24.22481,1.31866,4.36047,0.16435,"0,009375","16,70",387,2,1,0,0,15,18,21,10,45,16,15,820,150,7
6031,"0,01","9370,00",21.39269,1.25070,4.03879,0.09840,"0,00937","62,12",438,0,0,1,1,0,20,45,13,30,15,45,740,340,14
4723,"0,01","9370,00",10.44593,1.14966,2.80960,0.07619,"0,00937","28,40",897,0,0,0,0,5,45,9,10,45,16,30,980,1750,12
4988,"0,01","9355,00",15.06441,1.21906,4.45476,0.12052,"0,009355","17,34",621,1,0,0,2,5,12,23,10,45,15,45,520,1400,7
4596,"0,01","9355,00",20.03212,1.26486,6.07468,0.11164,"0,009355","13,56",467,1,1,0,0,15,18,19,10,45,16,30,920,150,14
4451,"0,01","9350,00",31.06312,1.38805,3.77016,0.13788,"0,00935","20,62",301,0,0,1,1,0,20,45,13,45,15,0,320,180,1
4385,"0,01","9350,00",10.42363,1.14929,2.80781,0.07607,"0,00935","28,41",897,0,0,0,0,5,45,9,10,45,16,30,800,1590,12
4720,"0,01","9335,00",25.57534,1.32273,3.38839,0.10909,"0,009335","22,44",365,0,0,1,1,0,20,45,13,45,15,0,330,290,18
4908,"0,01","9300,00",23.78517,1.31724,2.38156,0.14758,"0,0093","28,55",391,0,0,0,0,5,45,23,10,45,15,15,620,110,4
4058,"0,01","9295,00",17.97872,1.32654,4.53415,0.16181,"0,009295","17,87",517,1,0,0,2,5,12,21,10,45,16,15,320,180,6
4644,"0,01","9285,00",13.83756,1.17999,3.56430,0.09075,"0,009285","24,72",671,1,1,0,0,15,18,19,10,45,16,45,520,440,14
4701,"0,01","9270,00",32.98932,1.39497,3.95309,0.12394,"0,00927","27,90",281,2,0,0,2,0,31,45,13,45,15,45,460,430,14
4713,"0,01","9270,00",20.46358,1.24903,3.98710,0.09422,"0,00927","18,70",453,0,0,1,1,0,20,45,13,45,15,45,520,440,6
4213,"0,01","9270,00",20.46358,1.24903,3.98710,0.09422,"0,00927","18,70",453,0,0,1,1,0,20,45,13,45,15,45,520,440,14
4276,"0,01","9270,00",20.46358,1.24903,3.98710,0.09422,"0,00927","18,70",453,0,0,1,1,0,20,45,13,45,15,45,520,440,13
4993,"0,01","9260,00",13.71852,1.20786,4.96515,0.11679,"0,00926","15,34",675,1,0,0,2,5,12,21,10,45,16,30,800,470,7
3160,"0,01","9230,00",40.30568,2.87411,9.04902,0.41048,"0,00923","24,76",229,2,1,0,1,9,30,47,10,30,15,45,940,50,7
5557,"0,01","9225,00",10.13736,1.14455,2.70528,0.07826,"0,009225","28,09",910,0,0,0,0,5,45,9,10,45,16,45,740,1940,18
5248,"0,01","9225,00",10.13736,1.14455,2.70528,0.07826,"0,009225","28,09",910,0,0,0,0,5,45,9,10,45,16,45,740,1620,16
3359,"0,01","9225,00",25.84034,1.39737,4.05495,0.18587,"0,009225","30,66",357,2,1,0,0,15,21,23,10,15,16,0,620,110,13
3691,"0,01","9220,00",24.85175,1.29809,3.61569,0.10558,"0,00922","21,24",371,0,0,1,1,0,20,45,13,45,15,0,350,610,14
3463,"0,01","9210,00",23.73711,1.29946,3.54231,0.15653,"0,00921","19,70",388,2,1,0,0,15,34,21,10,45,16,15,780,150,13
4271,"0,01","9205,00",37.88066,1.57192,3.85954,0.15993,"0,009205","27,83",243,2,0,0,2,0,31,45,13,45,15,0,780,150,14
4849,"0,01","9200,00",28.48297,1.69355,6.34483,0.21960,"0,0092","22,27",323,0,0,1,1,0,20,45,13,45,16,45,680,70,14
4845,"0,01","9195,00",16.33215,1.19136,3.57087,0.09029,"0,009195","27,64",563,0,0,1,1,0,20,43,13,0,16,45,760,510,4
3625,"0,01","9185,00",23.61183,1.33806,4.80890,0.15974,"0,009185","15,12",389,2,1,0,0,15,18,21,10,45,16,30,860,120,4
5029,"0,01","9180,00",37.77778,1.56948,3.80913,0.15970,"0,00918","28,12",243,2,0,0,2,0,31,45,13,45,15,0,820,150,15
4806,"0,01","9180,00",16.87500,1.32076,6.00000,0.14740,"0,00918","15,57",544,1,0,0,2,5,12,21,10,45,16,30,920,150,18
3489,"0,01","9170,00",17.56705,1.22158,4.30516,0.10658,"0,00917","18,35",522,2,1,0,0,15,18,21,10,45,16,30,670,310,13
4091,"0,01","9140,00",26.80352,1.56894,5.93507,0.21570,"0,00914","12,35",341,2,1,0,0,15,34,21,10,45,16,30,790,60,13
3759,"0,01","9130,00",26.01140,1.58601,7.97380,0.22907,"0,00913","9,49",351,2,1,0,0,15,18,21,10,45,16,15,710,60,6
3578,"0,01","9130,00",26.01140,1.58601,7.97380,0.22907,"0,00913","9,49",351,2,1,0,0,15,18,21,10,45,16,15,710,60,7
4507,"0,01","9120,00",24.58221,1.29381,3.57647,0.10520,"0,00912","21,42",371,0,0,1,1,0,20,45,13,45,15,0,350,1890,16
4673,"0,01","9110,00",20.28953,1.16383,2.64441,0.09624,"0,00911","27,00",449,2,1,0,0,15,34,29,9,0,14,30,430,760,14
4329,"0,01","9110,00",17.79297,1.21918,3.48375,0.11322,"0,00911","20,90",512,2,1,0,0,15,18,21,10,45,16,15,830,350,8
3592,"0,01","9110,00",17.79297,1.21918,3.48375,0.11322,"0,00911","20,90",512,2,1,0,0,15,18,21,10,45,16,15,830,350,16
3705,"0,01","9105,00",16.05820,1.20521,4.02876,0.09965,"0,009105","19,82",567,2,1,0,0,15,17,21,10,45,16,30,450,560,7
5036,"0,01","9090,00",28.94905,1.41688,4.53367,0.18021,"0,00909","17,85",314,0,0,1,1,0,20,45,13,45,15,45,650,130,16
4659,"0,01","9090,00",28.94905,1.41688,4.53367,0.18021,"0,00909","17,85",314,0,0,1,1,0,20,45,13,45,15,45,650,130,13
2445,"0,01","9050,00",24.45946,1.37389,5.85761,0.17147,"0,00905","12,85",370,2,1,0,0,15,18,21,10,45,16,15,620,110,13
4494,"0,01","9045,00",11.74675,1.17409,3.06091,0.11403,"0,009045","21,21",770,1,0,0,2,5,12,21,10,15,16,45,800,1590,13
3659,"0,01","9040,00",15.47945,1.25726,6.12881,0.14634,"0,00904","13,15",584,1,0,0,2,5,12,21,10,15,16,0,930,180,14
4910,"0,01","9035,00",22.87342,1.23988,3.92826,0.09475,"0,009035","71,21",395,0,0,1,1,0,35,45,13,45,16,45,800,950,13
